gene_id	gene_symbol	mean_expression	log2_fold_change	t_statistic	pvalue	padj
ENSG00000003083	KDM662	5.779	0.7965	2.4697	0.028151852924944782	0.3899181906899825
ENSG00000002259	COPB101	1.3545	-1.087	-2.4548	0.028950455694177573	0.39955735305581247
ENSG00000000339	UBE2734	4.9455	1.2237	2.4463	0.029417447378022616	0.4045678628807916
ENSG00000000921	SEC594	6.5059	-0.734	-2.4439	0.02954751743487537	0.40492583752301037
ENSG00000001597	PLC814	1.8026	1.2026	2.4384	0.029858935985100702	0.4077578205403927
ENSG00000000180	DUSP23	4.2356	1.2433	2.433	0.030161704962522545	0.4090221453454277
ENSG00000001732	CDC870	6.5604	-0.6638	-2.4341	0.030099504432137405	0.4090221453454277
ENSG00000001196	SCN725	4.1211	-0.6814	-2.4249	0.03062024754482612	0.4123667939254784
ENSG00000001507	MRPS87	4.7796	1.3677	2.4264	0.030537397028851332	0.4123667939254784
ENSG00000000287	ANK441	1.9789	1.1444	2.4038	0.031857031280280036	0.42177397708896774
ENSG00000002937	ARID346	9.0812	-0.5773	-2.4045	0.031815435282758216	0.42177397708896774
ENSG00000000338	HDAC84	4.2825	-0.8438	-2.4087	0.03156570362962562	0.42177397708896774
ENSG00000003100	CUL246	4.9246	0.8232	2.4062	0.03171340591283936	0.42177397708896774
ENSG00000002658	ANAPC628	2.48	1.0807	2.4037	0.03186062416859109	0.42177397708896774
ENSG00000004132	PXN361	6.5605	1.3643	2.3926	0.032531905561499076	0.42920059811984546
ENSG00000002267	UBE2818	3.9455	0.8642	2.3823	0.033162438352702765	0.43604125023215934
ENSG00000001203	MYO655	5.9361	-1.0167	-2.3742	0.033673314775661864	0.43932086616538013
ENSG00000000529	RNF448	3.2284	-1.2376	-2.3764	0.033533654373221054	0.43932086616538013
ENSG00000000657	DHX719	9.0539	0.4937	2.3729	0.03375049819718619	0.43932086616538013
ENSG00000002244	TOMM770	1.7769	1.5383	2.3672	0.03411580860435497	0.4425957569604986
ENSG00000002523	TIMM572	4.7802	2.0158	2.3635	0.03434723708164388	0.44264717457535757
ENSG00000000864	RAB11FIP442	3.3015	-1.2988	-2.3639	0.034326151902823225	0.44264717457535757
ENSG00000000231	CDC83	8.9164	-0.5103	-2.3476	0.035386333568650036	0.4486111083035373
ENSG00000000673	MRPL697	6.3839	-0.6302	-2.3516	0.035118464791031645	0.4486111083035373
ENSG00000002063	VCL460	9.1346	-0.4638	-2.3509	0.035165207891482184	0.4486111083035373
ENSG00000003716	CHRM462	4.227	1.3488	2.3546	0.03492608029441015	0.4486111083035373
ENSG00000003679	CYP420	5.8551	1.0953	2.3485	0.0353225357027175	0.4486111083035373
ENSG00000003628	ADRB858	7.7411	-0.5768	-2.3413	0.03580491242958566	0.4524438934284006
ENSG00000000493	USP830	4.2907	-0.8922	-2.3369	0.03609618166151128	0.4538453063229553
ENSG00000003618	KCN836	5.3975	0.7025	2.3361	0.036149035190163444	0.4538453063229553
ENSG00000002820	CHRM261	4.9231	-0.9327	-2.3343	0.03627109430900362	0.45391350177055334
ENSG00000000683	USP346	1.6037	-1.4099	-2.3288	0.03664123511295162	0.45561561360897035
ENSG00000001610	KDM609	7.8936	-0.6837	-2.3293	0.036608424381996754	0.45561561360897035
ENSG00000001895	COL580	3.0148	-1.4688	-2.3231	0.037033969090884945	0.4590325086042172
ENSG00000001340	ZNF88	4.9019	0.8804	2.3212	0.03716437075135711	0.45918644750565674
ENSG00000000439	MRPL201	3.5553	1.0935	2.3169	0.03746530010570762	0.45998406312748913
ENSG00000001396	DNMT554	5.0408	-0.8784	-2.3174	0.037426515443992434	0.45998406312748913
ENSG00000001128	CHRM539	6.3119	0.8438	2.3132	0.03772282401429991	0.46168940586055107
ENSG00000001136	SEC744	5.3457	1.1861	2.2997	0.03868299628420911	0.470849518770068
ENSG00000001646	SEC517	7.1921	-0.6973	-2.2992	0.03871321839836119	0.470849518770068
ENSG00000000975	KIF699	5.7298	-0.701	-2.2871	0.03959614312938458	0.47859686043343097
ENSG00000003360	SPTB785	9.6098	-0.417	-2.2879	0.03953959948878718	0.47859686043343097
ENSG00000000572	GRIN527	1.7646	1.0559	2.2834	0.03986625637864883	0.4803698756213661
ENSG00000002650	KRT179	1.2834	-1.144	-2.2741	0.040561589494577756	0.48055625993743417
ENSG00000000253	GNA598	7.847	-0.622	-2.277	0.040340697119236955	0.48055625993743417
ENSG00000001131	OR887	4.8518	0.5227	2.2748	0.04050653886685171	0.48055625993743417
ENSG00000002029	ZNF500	6.5926	0.6451	2.2755	0.040453158738400406	0.48055625993743417
ENSG00000003646	GRIN438	1.0357	-1.0178	-2.2716	0.0407460343729068	0.48055625993743417
ENSG00000000993	SUZ852	5.5536	0.9244	2.2725	0.04068189280509595	0.48055625993743417
ENSG00000003071	TLN818	10.1658	-0.5218	-2.2718	0.04073500161752797	0.48055625993743417
ENSG00000000098	RAB11FIP674	4.0673	-1.0512	-2.2671	0.0410905730365429	0.4817003321030872
ENSG00000000699	COPB184	7.2286	-0.5245	-2.2675	0.04105668023615425	0.4817003321030872
ENSG00000001937	SLC737	9.1386	0.5875	2.2519	0.04225786661156573	0.49241801452758627
ENSG00000001495	DHX312	3.3929	-1.0395	-2.2528	0.04218703140790463	0.49241801452758627
ENSG00000000239	MAPK713	8.8231	-0.4032	-2.2491	0.04247727507642598	0.49349717790283554
ENSG00000002296	H2AF92	3.0262	-1.1183	-2.2413	0.04309665517962412	0.4992029224973127
ENSG00000000944	PXN313	3.1106	-1.4833	-2.2344	0.04364660769864517	0.5040729886146202
ENSG00000000149	PPP2R239	4.4698	-1.2101	-2.2325	0.04379776056054638	0.5043221423125637
ENSG00000003030	KDM691	9.6575	-0.4495	-2.2296	0.04403599234519506	0.505569564033921
ENSG00000001237	COL741	2.0885	-1.2827	-2.2256	0.04435617506421954	0.5062587488268107
ENSG00000004106	MYO766	4.27	1.1919	2.2264	0.04429716892893193	0.5062587488268107
ENSG00000000445	DUSP640	8.7794	-0.4613	-2.2222	0.04463587256876874	0.5079282424387876
ENSG00000001421	HMOX1	7.0861	-0.4681	-2.2207	0.04476346021492913	0.5079282424387876
ENSG00000002462	KIF240	7.7942	-0.5913	-2.2172	0.04504628462968392	0.5096515691242146
ENSG00000003791	RNF85	2.6582	-0.8459	-2.2135	0.04535907653816442	0.5102240632558842
ENSG00000001185	CUL688	6.6249	0.4859	2.2147	0.04525911492896428	0.5102240632558842
ENSG00000002980	RHO401	5.0583	-1.3379	-2.2088	0.04575237406864165	0.5116903444688314
ENSG00000002124	KDM86	9.2666	0.5414	2.2097	0.04567473731682242	0.5116903444688314
ENSG00000003120	ABC270	10.5366	0.3629	2.2001	0.046486030818053185	0.5129245372003225
ENSG00000000244	ATAD79	4.8928	-0.8865	-2.1998	0.04651578956332992	0.5129245372003225
ENSG00000001705	DHX870	5.0743	0.7829	2.2024	0.04629694081456139	0.5129245372003225
ENSG00000001113	SUZ684	5.5613	0.5866	2.2007	0.04643890529680793	0.5129245372003225
ENSG00000002831	H2AF466	4.0117	-1.3637	-2.1997	0.04652167565049174	0.5129245372003225
ENSG00000001583	HTR213	4.4263	0.845	2.1905	0.047311187968433935	0.5201557728054941
ENSG00000002756	HTR484	6.1162	0.8819	2.1853	0.04776689731679338	0.520752841336022
ENSG00000001346	MRPS597	8.7448	0.5518	2.1864	0.047673507737191985	0.520752841336022
ENSG00000003140	CDC373	4.4914	-0.9522	-2.1857	0.04773804032517215	0.520752841336022
ENSG00000002942	MAPK39	3.2326	1.361	2.1779	0.04841921856516898	0.5263899403788762
ENSG00000002826	TLN425	1.6066	-1.56	-2.1716	0.04898467051044619	0.5310538652553108
ENSG00000002420	PPP2R847	6.8364	0.7801	2.1616	0.04989059621778808	0.5393727791100867
ENSG00000000469	GNA742	3.7162	-1.3169	-2.1559	0.05040757510895827	0.5418427448160207
ENSG00000001903	GABR478	2.6505	1.2138	2.157	0.05031060122791446	0.5418427448160207
ENSG00000000642	CUL518	8.9375	-0.4095	-2.1545	0.05053672054681796	0.5418427448160207
ENSG00000001656	SEC390	10.8674	0.3924	2.1461	0.05131883627126513	0.5437726475843998
ENSG00000003570	SMO	9.5551	-0.3756	-2.1455	0.051376750591796555	0.5437726475843998
ENSG00000001097	TUBB394	4.8659	-0.8706	-2.1458	0.051344243073212906	0.5437726475843998
ENSG00000003472	MRPS327	5.4784	0.7589	2.1436	0.05155501206542742	0.5437726475843998
ENSG00000002816	COL489	6.7017	-0.5919	-2.149	0.05104866751846513	0.5437726475843998
ENSG00000003312	DUSP715	3.3835	1.0914	2.1443	0.05149165230063996	0.5437726475843998
ENSG00000001110	KRT465	4.0656	0.7113	2.1415	0.05174973556167138	0.5443512724487163
ENSG00000002270	ARF210	8.1808	0.5289	2.1345	0.052418352808405996	0.5498981917259195
ENSG00000003622	COPB115	9.4838	-0.2412	-2.1322	0.05263528219251216	0.5506895653044551
ENSG00000000316	HDAC865	2.5578	0.878	2.1268	0.05315587404728551	0.55464520587677
ENSG00000003730	USP310	6.7618	-0.601	-2.1248	0.053347510251402025	0.5551564435787611
ENSG00000000095	BRD275	6.0077	0.796	2.1197	0.05384630545446561	0.5588528555434137
ENSG00000002670	GABR211	4.4322	-0.9816	-2.1174	0.05407851820376522	0.5597701937474846
ENSG00000001337	ADRB697	7.8247	0.4908	2.107	0.05510673388176903	0.5654362191509963
ENSG00000001800	TLN281	1.2803	-0.9239	-2.11	0.05480428250791881	0.5654362191509963
ENSG00000002530	TIMM321	4.6552	1.0189	2.106	0.05520703064680848	0.5654362191509963
ENSG00000000346	VPS453	11.0918	-0.4205	-2.1073	0.05507369286806694	0.5654362191509963
ENSG00000000476	SNX867	7.7747	-0.4822	-2.101	0.05570640973935496	0.5690534034266915
ENSG00000002883	ACACA	12.6449	0.3819	2.083	0.05756425120772187	0.579546725123464
ENSG00000003571	ADRB840	6.379	0.3492	2.0855	0.05729716780356979	0.579546725123464
ENSG00000000378	TOMM581	3.4656	-1.1609	-2.0832	0.0575358289134353	0.579546725123464
ENSG00000002298	MAPK471	6.2219	-0.6316	-2.081	0.057766969943044304	0.579546725123464
ENSG00000002609	OR178	5.504	-0.6669	-2.0853	0.05732182282213158	0.579546725123464
ENSG00000000665	ANK461	6.9538	0.5595	2.0885	0.056990525099176244	0.579546725123464
ENSG00000004130	ANK604	5.1101	0.7378	2.0809	0.057775983902339165	0.579546725123464
ENSG00000003649	DRD448	4.8791	0.6055	2.076	0.05829681084887885	0.5832678350227158
ENSG00000004009	MRPS476	5.0654	0.8909	2.0688	0.059058737860563745	0.5878685620289363
ENSG00000002030	PPP2R829	7.0219	-0.7006	-2.0689	0.05904531009992694	0.5878685620289363
ENSG00000001731	CUL657	5.4363	-0.5019	-2.0637	0.0596067620860048	0.5888058833470322
ENSG00000001907	SMARC769	4.3305	0.5872	2.0656	0.059398765540674546	0.5888058833470322
ENSG00000001220	UBE2266	3.2408	1.1538	2.0649	0.05947314422825366	0.5888058833470322
ENSG00000003453	ARID858	4.514	-0.9558	-2.0559	0.06045406402637175	0.5941596393703001
ENSG00000001703	RPS18	13.8818	-0.2397	-2.0568	0.06035708249290232	0.5941596393703001
ENSG00000002320	SLC460	6.6378	-0.5121	-2.0474	0.06137894670649797	0.6017301274097987
ENSG00000000543	ZNF480	8.3867	-0.3382	-2.0286	0.06349894024412571	0.6146008617223717
ENSG00000002342	MRPL81	8.5104	0.5091	2.0219	0.06427095342266323	0.6146008617223717
ENSG00000003784	SIRT104	2.6307	1.3541	2.031	0.06322243958120564	0.6146008617223717
ENSG00000000697	SLC474	3.7198	-0.8422	-2.0222	0.0642267510454088	0.6146008617223717
ENSG00000003184	SUZ288	1.7954	1.1579	2.025	0.06391156669594475	0.6146008617223717
ENSG00000003744	ATAD50	4.794	-0.755	-2.0247	0.06394507244740012	0.6146008617223717
ENSG00000001308	KCN126	5.4211	-0.6945	-2.0219	0.06426652857749084	0.6146008617223717
ENSG00000002684	TET341	9.7438	0.251	2.0272	0.06365975928793846	0.6146008617223717
ENSG00000003487	SCN416	4.545	0.8611	2.0236	0.06407149504205392	0.6146008617223717
ENSG00000000456	RPL710	4.723	0.7561	2.0238	0.06405186383707766	0.6146008617223717
ENSG00000001324	CDC210	1.9729	-1.374	-2.0158	0.06497492715420164	0.6198098443239038
ENSG00000002132	BRD640	9.3543	-0.5995	-2.0123	0.06538143776990939	0.622162728118551
ENSG00000003257	SKP190	7.2215	0.6277	2.0075	0.06594753737383577	0.6250475859570978
ENSG00000000408	SIRT743	3.3348	1.2351	2.007	0.06600579594767912	0.6250475859570978
ENSG00000002467	PPP2R325	5.5728	0.6364	2.0036	0.06641050807010285	0.6273536344874764
ENSG00000000727	CACN35	2.2374	0.8187	1.9996	0.0668838006609168	0.628772348242242
ENSG00000001915	RPS67	4.8232	-0.6772	-2.0007	0.06676028240295837	0.628772348242242
ENSG00000000550	ARID241	7.9849	-0.4391	-1.994	0.0675608267036479	0.6290591806952096
ENSG00000003855	PPP2R112	5.502	-0.6047	-1.9966	0.06724732244429003	0.6290591806952096
ENSG00000003016	SEC335	1.0857	-0.8777	-1.9943	0.06752756805445354	0.6290591806952096
ENSG00000000663	RAB11FIP696	4.3528	0.8379	1.9951	0.06742439092343945	0.6290591806952096
ENSG00000003895	TIMM784	9.1582	0.3464	1.9722	0.0702502147203055	0.6317492975557666
ENSG00000002073	PPP1R672	7.1077	-0.6068	-1.9882	0.06826868205621381	0.6317492975557666
ENSG00000000578	SMARC753	3.333	-1.2321	-1.9857	0.06856780692597024	0.6317492975557666
ENSG00000003700	DNMT80	4.5099	0.7428	1.9885	0.06823428513245842	0.6317492975557666
ENSG00000003395	ANAPC61	7.3097	0.5464	1.9817	0.06905914165434698	0.6317492975557666
ENSG00000003781	UBE2406	3.1927	0.8617	1.9821	0.06901351962464405	0.6317492975557666
ENSG00000000644	ABC665	7.4311	-0.5944	-1.9743	0.06998576905605344	0.6317492975557666
ENSG00000002844	ADAM307	3.9138	0.7372	1.9759	0.06978323188060068	0.6317492975557666
ENSG00000002508	TMEM393	2.0123	1.1906	1.9776	0.06956706662355794	0.6317492975557666
ENSG00000001930	OR681	9.5276	-0.358	-1.9735	0.07007885794213647	0.6317492975557666
ENSG00000001955	RHO578	4.7373	0.7376	1.9742	0.06999886276634044	0.6317492975557666
ENSG00000003143	SNX446	1.3729	-1.0874	-1.9842	0.06875300690551191	0.6317492975557666
ENSG00000002211	DRD731	6.4802	-0.7478	-1.9809	0.06916616914137558	0.6317492975557666
ENSG00000002972	SNX357	2.0167	0.8961	1.9865	0.0684798309963968	0.6317492975557666
ENSG00000001546	LEP	4.0477	-1.1451	-1.9719	0.07028454415253005	0.6317492975557666
ENSG00000000332	FBXO538	5.609	0.8303	1.97	0.07052025414354603	0.6324074403840579
ENSG00000001948	PPP1R681	1.713	1.07	1.9676	0.07082459289493112	0.6336765874645331
ENSG00000001516	GRIN536	3.7424	-1.3003	-1.9593	0.07187915325618568	0.6401685685882716
ENSG00000001486	SKP388	2.5575	1.3115	1.9604	0.07173533163656726	0.6401685685882716
ENSG00000002214	TIMM685	9.236	-0.3103	-1.9559	0.07231305843331476	0.6410989144019614
ENSG00000000796	PLC536	2.6582	-1.2371	-1.9566	0.07222060022286848	0.6410989144019614
ENSG00000002021	ABC111	1.6708	0.7622	1.9526	0.07274022709813088	0.6434203724225578
ENSG00000002507	UGT525	8.2235	0.4966	1.9488	0.07322932658456315	0.6459025303316261
ENSG00000001438	SKP890	4.2991	-0.8186	-1.9479	0.07335275395852486	0.6459025303316261
ENSG00000001033	RNF550	3.5884	-0.679	-1.9358	0.07494729647235823	0.6482108397120405
ENSG00000001029	SKP73	7.9387	0.4188	1.9405	0.07432661834754227	0.6482108397120405
ENSG00000000467	ABC135	5.7822	-0.4976	-1.9388	0.07454875059794965	0.6482108397120405
ENSG00000002170	RPS162	2.9006	1.1518	1.9362	0.07488902808039628	0.6482108397120405
ENSG00000002989	TLN184	4.7031	-0.7505	-1.9373	0.07474800684923724	0.6482108397120405
ENSG00000003539	MRPL846	6.7965	0.5607	1.9443	0.07381761217359703	0.6482108397120405
ENSG00000002090	ABC391	1.902	1.1514	1.9368	0.07481048354441437	0.6482108397120405
ENSG00000002941	SCN420	3.6117	-0.8867	-1.9409	0.07426216363044708	0.6482108397120405
ENSG00000003531	KIF69	2.881	0.9105	1.9321	0.07543875214830265	0.6487094442368703
ENSG00000000362	SCN240	2.3824	1.3767	1.9314	0.07552540676454439	0.6487094442368703
ENSG00000001953	HTR340	2.1616	1.1716	1.9331	0.07530912578438378	0.6487094442368703
ENSG00000002277	RAB11FIP418	4.3177	-1.3723	-1.9303	0.07567165665044684	0.6487094442368703
ENSG00000003795	SMARC534	8.4643	-0.5451	-1.9266	0.07618017158368412	0.6515700116475821
ENSG00000000224	HIST1H330	1.9035	-1.1567	-1.9241	0.07650757844885535	0.6515700116475821
ENSG00000003693	MRPS153	3.0765	-1.0146	-1.9247	0.07643576959050011	0.6515700116475821
ENSG00000002085	HTR778	6.2184	0.4206	1.9212	0.0769056494803925	0.6535301043180951
ENSG00000002262	KRT768	2.6706	1.1531	1.9185	0.07728127055937595	0.6548583424338268
ENSG00000003217	RPS480	4.9309	-0.558	-1.9176	0.07739846801633102	0.6548583424338268
ENSG00000003179	COL332	2.2872	0.8111	1.9103	0.0784072105527592	0.657674274722713
ENSG00000000422	TRIM895	4.472	-0.9685	-1.9129	0.07804938139276839	0.657674274722713
ENSG00000003086	VPS770	2.8062	-0.9854	-1.9124	0.07810935219614493	0.657674274722713
ENSG00000001901	ABC38	2.7974	-1.0112	-1.9105	0.07837484360958412	0.657674274722713
ENSG00000003692	DUSP495	3.1329	0.7906	1.9082	0.07869514388036757	0.6586698924352485
ENSG00000001102	ADRB108	3.4863	1.3074	1.9042	0.07925723744014297	0.6605335505718126
ENSG00000003668	ZNF749	9.9686	-0.3434	-1.9043	0.07923720877920244	0.6605335505718126
ENSG00000003950	VCL708	1.4639	0.8336	1.8992	0.07995316787776943	0.6649096781629885
ENSG00000002935	KRT80	2.2647	1.1147	1.8964	0.0803499668518777	0.6651880970161944
ENSG00000003939	SUZ52	2.3612	-1.0296	-1.8953	0.08049938173037707	0.6651880970161944
ENSG00000002915	FBXO875	8.5695	-0.4679	-1.8971	0.08024630112969944	0.6651880970161944
ENSG00000003906	GABR623	7.3105	-0.7502	-1.8934	0.08077031275257977	0.6660128331208485
ENSG00000003747	TLN29	3.5951	0.9385	1.8908	0.08114824765223012	0.6673658593661385
ENSG00000000260	TIMM841	7.425	-0.5731	-1.8891	0.08138601848263506	0.6673658593661385
ENSG00000000637	TOMM780	3.9792	0.6862	1.8858	0.08185750189177493	0.6673658593661385
ENSG00000002711	DHX595	9.7647	0.2894	1.8846	0.08203697595445628	0.6673658593661385
ENSG00000000516	RNF540	6.3384	-0.5149	-1.8852	0.08195497598671415	0.6673658593661385
ENSG00000001395	CCNB831	3.5254	0.8317	1.8847	0.08202580219282196	0.6673658593661385
ENSG00000003286	ABC749	6.3984	0.3465	1.8839	0.08213469851911108	0.6673658593661385
ENSG00000000481	RPS120	1.4315	0.6569	1.8825	0.08234302094664397	0.6676646615090382
ENSG00000001730	CDC725	5.557	-0.6332	-1.8796	0.0827618305195024	0.66966537293535
ENSG00000002335	RHO538	2.6615	1.3663	1.8715	0.08394040242542469	0.6717377942357674
ENSG00000002038	TIMP1	6.346	-0.4991	-1.8717	0.08391094184028333	0.6717377942357674
ENSG00000003194	SKP534	2.1274	1.1024	1.8722	0.08384449890349151	0.6717377942357674
ENSG00000003594	SIRT890	6.4666	0.4788	1.8704	0.08410767624723473	0.6717377942357674
ENSG00000000102	MRPL211	5.6998	-0.6223	-1.8721	0.08386292556992779	0.6717377942357674
ENSG00000001174	IDH2	2.5058	0.8196	1.8757	0.08332683972675835	0.6717377942357674
ENSG00000004024	H2AF231	3.0896	0.8751	1.8696	0.08422611602956179	0.6717377942357674
ENSG00000002023	SIRT110	2.5909	-0.8384	-1.8655	0.08483981886414915	0.6736574750406896
ENSG00000003285	TET316	6.6269	-0.4994	-1.8645	0.08498607919963479	0.6736574750406896
ENSG00000002232	ANK596	7.9823	-0.3082	-1.8654	0.08484654837067698	0.6736574750406896
ENSG00000002235	SIRT782	5.0853	0.6566	1.8629	0.08522445167881779	0.6741739144999164
ENSG00000001293	DDX60	5.7746	0.533	1.8592	0.08577921397718909	0.6771860056779309
ENSG00000001618	DHX836	2.0492	1.1348	1.8571	0.0860947928149617	0.6783014850927752
ENSG00000002373	CACN585	12.1347	-0.3177	-1.8495	0.08724645730430636	0.6794285545492689
ENSG00000003845	MAPK638	6.1601	0.4699	1.8542	0.08653258330042493	0.6794285545492689
ENSG00000003270	MAPK616	2.1504	-0.804	-1.8501	0.08716023727334825	0.6794285545492689
ENSG00000002156	ARID852	7.693	0.3686	1.8478	0.08750093694301854	0.6794285545492689
ENSG00000001607	SIRT752	5.9115	0.8252	1.8499	0.08718816165503512	0.6794285545492689
ENSG00000004046	PPP1R784	4.0695	-0.8528	-1.8506	0.0870837438728544	0.6794285545492689
ENSG00000003572	DYNC750	1.2214	-0.853	-1.8479	0.08748411661199183	0.6794285545492689
ENSG00000001403	MMP724	1.2477	-0.8596	-1.847	0.08763441273991084	0.6794285545492689
ENSG00000004093	GNA174	6.5985	-0.5963	-1.8449	0.08795051634628177	0.680523677176399
ENSG00000000759	RAB11FIP479	4.4053	-0.8263	-1.8418	0.08842397970572681	0.6815029197964921
ENSG00000001018	ATAD407	1.7584	-0.7686	-1.841	0.08855444403842089	0.6815029197964921
ENSG00000002513	OR97	9.0515	0.3773	1.8395	0.08877748723967664	0.6815029197964921
ENSG00000004091	RPL59	6.4843	0.6352	1.8404	0.08863685161772969	0.6815029197964921
ENSG00000003279	VPS747	3.8003	-0.8672	-1.836	0.08932316162695579	0.6840303160756611
ENSG00000003296	COL637	6.5702	0.5787	1.8341	0.08962188348581886	0.6840303160756611
ENSG00000001576	MT-CYB	12.7343	-0.4148	-1.8333	0.08974740834908265	0.6840303160756611
ENSG00000001601	COPB669	7.7611	0.4056	1.8329	0.08980973574374687	0.6840303160756611
ENSG00000004166	RPS646	8.1948	-0.4602	-1.8318	0.08998895434533885	0.6840566607657399
ENSG00000000755	CCNB881	1.9818	-1.3289	-1.8287	0.09046464662445902	0.6863321728311784
ENSG00000003171	H2AF177	3.6091	-0.9425	-1.8258	0.09093308954350064	0.6878256543887973
ENSG00000001958	USP518	12.7989	-0.4293	-1.8219	0.0915451410517464	0.6878256543887973
ENSG00000004074	ARF635	9.1321	0.3649	1.8228	0.09141042828952073	0.6878256543887973
ENSG00000001662	OR472	3.5021	0.742	1.824	0.09121179163568385	0.6878256543887973
ENSG00000003883	RAB240	8.5495	-0.5322	-1.8233	0.09131894850176879	0.6878256543887973
ENSG00000001759	PPP2R886	4.893	-0.8792	-1.8183	0.09212947219433629	0.6895536649622247
ENSG00000001986	PXN173	1.7684	-1.0568	-1.8187	0.09206850137393718	0.6895536649622247
ENSG00000003282	SIRT305	10.706	0.4275	1.8163	0.09244362269695901	0.6905769280932139
ENSG00000004064	EZH173	6.6602	0.9653	1.8137	0.0928626529508832	0.6923782476721022
ENSG00000003371	TOMM392	5.6035	-0.6384	-1.8082	0.09375039410820613	0.6963292631090425
ENSG00000002904	CYP117	6.8207	0.2946	1.8093	0.09358256955120739	0.6963292631090425
ENSG00000002402	KCN67	7.0455	-0.3636	-1.8034	0.09453585300882379	0.6970416365202
